rank,subject,subject_label,object,object_label,resnik,cosine
5848,HP:0020141,Blood pressure substantially higher in legs than arms,HP:0030746,Intraventricular hemorrhage,6.239273048133048,0.19305710509265914
5849,HP:0200025,Mandibular pain,HP:0032142,Fetor hepaticus,7.85916933896359,0.19306523882566312
5850,HP:0032142,Fetor hepaticus,HP:0200025,Mandibular pain,7.85916933896359,0.19306523882566312
5851,HP:0031220,Increased radioactive iodine uptake,HP:0006737,Extraadrenal pheochromocytoma,6.060935806874535,0.19306733309068624
5852,HP:0006737,Extraadrenal pheochromocytoma,HP:0031220,Increased radioactive iodine uptake,6.060935806874535,0.19306733309068624
5853,HP:0031638,Anomalous origin of the left anterior descending artery from the pulmonary artery,HP:0034214,Fetal intraventricular hemorrhage without ventriculomegaly,6.001188343836018,0.19308281652113277
5854,HP:0034214,Fetal intraventricular hemorrhage without ventriculomegaly,HP:0031638,Anomalous origin of the left anterior descending artery from the pulmonary artery,6.001188343836018,0.19308281652113277
5855,HP:0030922,5-minute APGAR score of 2,HP:0033552,Chronic villitis,7.0158948426510435,0.1930911525346178
5856,HP:0033552,Chronic villitis,HP:0030922,5-minute APGAR score of 2,7.0158948426510435,0.1930911525346178
5857,HP:0011661,Anomalous origin of left pulmonary artery from ascending aorta,HP:0030749,Grade II preterm intraventricular hemorrhage,6.001188343836018,0.19309435891578436
5858,HP:0030749,Grade II preterm intraventricular hemorrhage,HP:0011661,Anomalous origin of left pulmonary artery from ascending aorta,6.001188343836018,0.19309435891578436
5859,HP:0010465,Precocious puberty in females,HP:0008205,Insulin-dependent but ketosis-resistant diabetes,6.060935806874535,0.19309621220877848
5860,HP:0008205,Insulin-dependent but ketosis-resistant diabetes,HP:0010465,Precocious puberty in females,6.060935806874535,0.19309621220877848
5861,HP:0033810,Decreased circulating dihydrotestosterone concentration,HP:0010517,Ectopic thymus tissue,6.060935806874535,0.19310598750174424
5862,HP:0010517,Ectopic thymus tissue,HP:0033810,Decreased circulating dihydrotestosterone concentration,6.060935806874535,0.19310598750174424
5863,HP:0011920,Transudative pleural effusion,HP:0000831,Insulin-resistant diabetes mellitus,7.462816402949674,0.19310950091481013
5864,HP:0000831,Insulin-resistant diabetes mellitus,HP:0011920,Transudative pleural effusion,7.462816402949674,0.19310950091481013
5865,HP:0011920,Transudative pleural effusion,HP:0000857,Neonatal insulin-dependent diabetes mellitus,7.462816402949674,0.19311322925838084
5866,HP:0000857,Neonatal insulin-dependent diabetes mellitus,HP:0011920,Transudative pleural effusion,7.462816402949674,0.19311322925838084
5867,HP:0033533,Increased cardiac output,HP:0025243,Subretinal hemorrhage,8.83810772343576,0.19314662452615594
5868,HP:0025243,Subretinal hemorrhage,HP:0033533,Increased cardiac output,8.83810772343576,0.19314662452615594
5869,HP:0002249,Melena,HP:0030894,Insufficient response to short acting pulmonary vasodilator,6.239273048133048,0.19315189471801297
5870,HP:0030894,Insufficient response to short acting pulmonary vasodilator,HP:0002249,Melena,6.239273048133048,0.19315189471801297
5871,HP:0032263,Increased blood pressure,HP:0031671,Typical atrial flutter,6.239273048133048,0.1931540992753953
5872,HP:0031671,Typical atrial flutter,HP:0032263,Increased blood pressure,6.239273048133048,0.1931540992753953
5873,HP:0025180,Centrilobular ground-glass opacification on pulmonary HRCT,HP:3000012,Abnormality of palatopharyngeus muscle,6.076267460630525,0.1931630041780816
5874,HP:3000012,Abnormality of palatopharyngeus muscle,HP:0025180,Centrilobular ground-glass opacification on pulmonary HRCT,6.076267460630525,0.1931630041780816
5875,HP:0025241,Flame-shaped retinal hemorrhage,HP:0004972,Elevated mean arterial pressure,6.239273048133048,0.19316681462149096
5876,HP:0004972,Elevated mean arterial pressure,HP:0025241,Flame-shaped retinal hemorrhage,6.239273048133048,0.19316681462149096
5877,HP:5200035,Reduced cooperative imaginative play,HP:0033543,Addictive nicotine use,7.1011421292695545,0.1931695203966794
5878,HP:0033543,Addictive nicotine use,HP:5200035,Reduced cooperative imaginative play,7.1011421292695545,0.1931695203966794
5879,HP:0011695,Cerebellar hemorrhage,HP:0005143,Anomalous origin of right pulmonary artery from ascending aorta,6.001188343836018,0.1931698438226864
5880,HP:0005143,Anomalous origin of right pulmonary artery from ascending aorta,HP:0011695,Cerebellar hemorrhage,6.001188343836018,0.1931698438226864
5881,HP:0025616,Sterile abscess,HP:0005539,T cell chronic lymphocytic lymphoma/leukemia,6.832890014164742,0.19317680881261776
5882,HP:0005539,T cell chronic lymphocytic lymphoma/leukemia,HP:0025616,Sterile abscess,6.832890014164742,0.19317680881261776
5883,HP:0100310,Epidural hemorrhage,HP:0031639,Absent left main coronary artery,6.001188343836018,0.1931881011083379
5884,HP:0031639,Absent left main coronary artery,HP:0100310,Epidural hemorrhage,6.001188343836018,0.1931881011083379
5885,HP:0030415,Sarcomatoid carcinoma of the tongue,HP:0011829,Narrow philtrum,6.1074283921169865,0.1931977065619653
5886,HP:0011829,Narrow philtrum,HP:0030415,Sarcomatoid carcinoma of the tongue,6.1074283921169865,0.1931977065619653
5887,HP:0025070,Abnormal U wave,HP:0031611,Sub-inner limiting membrane hemorrhage,6.239273048133048,0.19320058857928332
5888,HP:0031611,Sub-inner limiting membrane hemorrhage,HP:0025070,Abnormal U wave,6.239273048133048,0.19320058857928332
5889,HP:0000322,Short philtrum,HP:0030415,Sarcomatoid carcinoma of the tongue,6.1074283921169865,0.19321467104533707
5890,HP:0030415,Sarcomatoid carcinoma of the tongue,HP:0000322,Short philtrum,6.1074283921169865,0.19321467104533707
5891,HP:0004904,Maturity-onset diabetes of the young,HP:0001941,Acidosis,7.462816402949674,0.19322607292910982
5892,HP:0001941,Acidosis,HP:0004904,Maturity-onset diabetes of the young,7.462816402949674,0.19322607292910982
5893,HP:0100522,Thymoma,HP:0008205,Insulin-dependent but ketosis-resistant diabetes,6.060935806874535,0.1932283105421798
5894,HP:0008205,Insulin-dependent but ketosis-resistant diabetes,HP:0100522,Thymoma,6.060935806874535,0.1932283105421798
5895,HP:0025070,Abnormal U wave,HP:0007023,Antenatal intracerebral hemorrhage,6.239273048133048,0.19323197394962766
5896,HP:0007023,Antenatal intracerebral hemorrhage,HP:0025070,Abnormal U wave,6.239273048133048,0.19323197394962766
5897,HP:0031993,Hoffmann sign,HP:0001310,Dysmetria,7.399737720326294,0.19323285911179702
5898,HP:0001310,Dysmetria,HP:0031993,Hoffmann sign,7.399737720326294,0.19323285911179702
5899,HP:0011589,Common origin of the right brachiocephalic artery and left common carotid artery,HP:0034209,Fetal subependymal hemorrhage,6.001188343836018,0.19324115291598973
5900,HP:0034209,Fetal subependymal hemorrhage,HP:0011589,Common origin of the right brachiocephalic artery and left common carotid artery,6.001188343836018,0.19324115291598973
5901,HP:0410229,Increased anti-gluten IgE antibody level,HP:0033686,Mitochondrial hypertrophy,6.94663218021393,0.19325173489416045
5902,HP:0033686,Mitochondrial hypertrophy,HP:0410229,Increased anti-gluten IgE antibody level,6.94663218021393,0.19325173489416045
5903,HP:0031919,Juvenile type ovarian granulosa cell tumor,HP:0030264,Webbed penis,6.426995927370717,0.19327621606426426
5904,HP:0030264,Webbed penis,HP:0031919,Juvenile type ovarian granulosa cell tumor,6.426995927370717,0.19327621606426426
5905,HP:0031084,Excessive insulin response to glucagon test,HP:0030447,Merkel cell skin cancer,6.060935806874535,0.1932860468097864
5906,HP:0030447,Merkel cell skin cancer,HP:0031084,Excessive insulin response to glucagon test,6.060935806874535,0.1932860468097864
5907,HP:0011701,Multifocal atrial tachycardia,HP:0002573,Hematochezia,6.239273048133048,0.19329062309688483
5908,HP:0002573,Hematochezia,HP:0011701,Multifocal atrial tachycardia,6.239273048133048,0.19329062309688483
5909,HP:0025243,Subretinal hemorrhage,HP:0031663,Paradoxical splitting of the second heart sound,6.239273048133048,0.19330060174704802
5910,HP:0031663,Paradoxical splitting of the second heart sound,HP:0025243,Subretinal hemorrhage,6.239273048133048,0.19330060174704802
5911,HP:0012232,Shortened QT interval,HP:0025420,Diffuse alveolar hemorrhage,6.239273048133048,0.19331186866367203
5912,HP:0025420,Diffuse alveolar hemorrhage,HP:0012232,Shortened QT interval,6.239273048133048,0.19331186866367203
5913,HP:0005978,Type II diabetes mellitus,HP:0011921,Exudative pleural effusion,7.462816402949674,0.1933212887795284
5914,HP:0011921,Exudative pleural effusion,HP:0005978,Type II diabetes mellitus,7.462816402949674,0.1933212887795284
5915,HP:0032325,Lacunar stroke,HP:0020141,Blood pressure substantially higher in legs than arms,6.239273048133048,0.19333429530998594
5916,HP:0020141,Blood pressure substantially higher in legs than arms,HP:0032325,Lacunar stroke,6.239273048133048,0.19333429530998594
5917,HP:0040223,Pulmonary hemorrhage,HP:0200107,Shortened inner dynein arms,6.076267460630525,0.19333758875564377
5918,HP:0200107,Shortened inner dynein arms,HP:0040223,Pulmonary hemorrhage,6.076267460630525,0.19333758875564377
5919,HP:0002249,Melena,HP:0031594,PR segment depression,6.239273048133048,0.1933414006317244
5920,HP:0031594,PR segment depression,HP:0002249,Melena,6.239273048133048,0.1933414006317244
5921,HP:0002886,Vagal paraganglioma,HP:0031077,Abnormal response to corticotropin releasing hormone stimulation test,6.060935806874535,0.1933453858083899
5922,HP:0031077,Abnormal response to corticotropin releasing hormone stimulation test,HP:0002886,Vagal paraganglioma,6.060935806874535,0.1933453858083899
5923,HP:0031663,Paradoxical splitting of the second heart sound,HP:0025581,Foveal hemorrhage,6.239273048133048,0.19337120943501424
5924,HP:0025581,Foveal hemorrhage,HP:0031663,Paradoxical splitting of the second heart sound,6.239273048133048,0.19337120943501424
5925,HP:0033056,Impaired ability to organize,HP:0033052,Non-epileptic seizure,7.1011421292695545,0.19337333547126645
5926,HP:0033052,Non-epileptic seizure,HP:0033056,Impaired ability to organize,7.1011421292695545,0.19337333547126645
5927,HP:0031537,Anomalous origin of the left circumflex artery from the right coronary artery,HP:0030747,Preterm intraventricular hemorrhage,6.001188343836018,0.19337480055112924
5928,HP:0030747,Preterm intraventricular hemorrhage,HP:0031537,Anomalous origin of the left circumflex artery from the right coronary artery,6.001188343836018,0.19337480055112924
5929,HP:0032986,Smoker-inclusions in alveolar macrophages,HP:0000255,Acute sinusitis,6.076267460630525,0.19337566454998667
5930,HP:0000255,Acute sinusitis,HP:0032986,Smoker-inclusions in alveolar macrophages,6.076267460630525,0.19337566454998667
5931,HP:0032505,Hydrophobia,HP:0012851,Colonic stenosis,6.503688684365201,0.19338788477464738
5932,HP:0012851,Colonic stenosis,HP:0032505,Hydrophobia,6.503688684365201,0.19338788477464738
5933,HP:0030074,Chemodectoma,HP:0031221,Abnormal radioactive iodine uptake test result,6.060935806874535,0.19339960927147481
5934,HP:0031221,Abnormal radioactive iodine uptake test result,HP:0030074,Chemodectoma,6.060935806874535,0.19339960927147481
5935,HP:0008897,Postnatal growth retardation,HP:0031564,Bronchial isomerism,8.260131653030712,0.19340337757838832
5936,HP:0031564,Bronchial isomerism,HP:0008897,Postnatal growth retardation,8.260131653030712,0.19340337757838832
5937,HP:0006684,Ventricular preexcitation with multiple accessory pathways,HP:0002140,Ischemic stroke,6.239273048133048,0.19340619585116345
5938,HP:0002140,Ischemic stroke,HP:0006684,Ventricular preexcitation with multiple accessory pathways,6.239273048133048,0.19340619585116345
5939,HP:0031100,Decreased circulating inhibin B concentration,HP:0008205,Insulin-dependent but ketosis-resistant diabetes,6.060935806874535,0.19340678966308256
5940,HP:0008205,Insulin-dependent but ketosis-resistant diabetes,HP:0031100,Decreased circulating inhibin B concentration,6.060935806874535,0.19340678966308256
5941,HP:0031310,Basilar artery calcification,HP:0001719,Double outlet right ventricle,6.20853992059344,0.1934207991709382
5942,HP:0001719,Double outlet right ventricle,HP:0031310,Basilar artery calcification,6.20853992059344,0.1934207991709382
5943,HP:0001664,Torsade de pointes,HP:0032654,Impaired flow-mediated arterial dilatation,6.239273048133048,0.19342472959430543
5944,HP:0032654,Impaired flow-mediated arterial dilatation,HP:0001664,Torsade de pointes,6.239273048133048,0.19342472959430543
5945,HP:0031927,Flexner-Wintersteiner rosette,HP:0041065,Chronic (near) absent circulating IgG2,6.6751691523095555,0.19342888838202094
5946,HP:0041065,Chronic (near) absent circulating IgG2,HP:0031927,Flexner-Wintersteiner rosette,6.6751691523095555,0.19342888838202094
5947,HP:0001664,Torsade de pointes,HP:0020141,Blood pressure substantially higher in legs than arms,6.239273048133048,0.19343404459218397
5948,HP:0020141,Blood pressure substantially higher in legs than arms,HP:0001664,Torsade de pointes,6.239273048133048,0.19343404459218397
5949,HP:0004755,Supraventricular tachycardia,HP:0025242,Dot-and-blot retinal hemorrhage,6.239273048133048,0.19343503067450935
5950,HP:0025242,Dot-and-blot retinal hemorrhage,HP:0004755,Supraventricular tachycardia,6.239273048133048,0.19343503067450935
5951,HP:0011651,Double outlet right ventricle with doubly committed ventricular septal defect and pulmonary stenosis,HP:0003640,CNS foam cells,6.20853992059344,0.1934384634448609
5952,HP:0003640,CNS foam cells,HP:0011651,Double outlet right ventricle with doubly committed ventricular septal defect and pulmonary stenosis,6.20853992059344,0.1934384634448609
5953,HP:0031919,Juvenile type ovarian granulosa cell tumor,HP:0001741,Phimosis,6.426995927370717,0.19344805946192148
5954,HP:0001741,Phimosis,HP:0031919,Juvenile type ovarian granulosa cell tumor,6.426995927370717,0.19344805946192148
5955,HP:0031929,Perivascular pseudorosette,HP:0410292,Abnormal isohemagglutinin level,6.6751691523095555,0.1934680700532726
5956,HP:0410292,Abnormal isohemagglutinin level,HP:0031929,Perivascular pseudorosette,6.6751691523095555,0.1934680700532726
5957,HP:0034305,2:1 atrioventricular block,HP:0040223,Pulmonary hemorrhage,6.239273048133048,0.19347159772601952
5958,HP:0040223,Pulmonary hemorrhage,HP:0034305,2:1 atrioventricular block,6.239273048133048,0.19347159772601952
5959,HP:0004904,Maturity-onset diabetes of the young,HP:0031078,Impaired cortisol response to corticotropin releasing hormone stimulation test,6.060935806874535,0.19347376096595587
5960,HP:0031078,Impaired cortisol response to corticotropin releasing hormone stimulation test,HP:0004904,Maturity-onset diabetes of the young,6.060935806874535,0.19347376096595587
5961,HP:0032505,Hydrophobia,HP:0006753,Neoplasm of the stomach,6.503688684365201,0.19347410726469752
5962,HP:0006753,Neoplasm of the stomach,HP:0032505,Hydrophobia,6.503688684365201,0.19347410726469752
5963,HP:0002170,Intracranial hemorrhage,HP:0031659,Fourth heart sound,6.239273048133048,0.19348016946348873
5964,HP:0031659,Fourth heart sound,HP:0002170,Intracranial hemorrhage,6.239273048133048,0.19348016946348873
5965,HP:0033258,Sudden unexpected death in epilepsy,HP:0032545,Abdominal rigidity,7.85916933896359,0.1934888516480954
5966,HP:0032545,Abdominal rigidity,HP:0033258,Sudden unexpected death in epilepsy,7.85916933896359,0.1934888516480954
5967,HP:0006677,Prolonged QRS complex,HP:0002138,Subarachnoid hemorrhage,6.239273048133048,0.1935135912026665
5968,HP:0002138,Subarachnoid hemorrhage,HP:0006677,Prolonged QRS complex,6.239273048133048,0.1935135912026665
5969,HP:0011674,Cardiac teratoma,HP:0034263,Abnormal vaginal bleeding,6.007052965899237,0.19352005175978268
5970,HP:0034263,Abnormal vaginal bleeding,HP:0011674,Cardiac teratoma,6.007052965899237,0.19352005175978268
5971,HP:4000085,Reduced object sharing,HP:0033052,Non-epileptic seizure,7.1011421292695545,0.1935237377858099
5972,HP:0033052,Non-epileptic seizure,HP:4000085,Reduced object sharing,7.1011421292695545,0.1935237377858099
5973,HP:0031593,Abnormal PR interval,HP:0001342,Cerebral hemorrhage,6.239273048133048,0.19353477735302133
5974,HP:0001342,Cerebral hemorrhage,HP:0031593,Abnormal PR interval,6.239273048133048,0.19353477735302133
5975,HP:0031413,Short telomere length,HP:0410230,Increased anti-nut food product IgE antibody level,6.6751691523095555,0.19353780375637059
5976,HP:0410230,Increased anti-nut food product IgE antibody level,HP:0031413,Short telomere length,6.6751691523095555,0.19353780375637059
5977,HP:0011428,Short fetal femur length,HP:0030365,Vaginal birth after Caesarean,7.0158948426510435,0.19354816526781718
5978,HP:0030365,Vaginal birth after Caesarean,HP:0011428,Short fetal femur length,7.0158948426510435,0.19354816526781718
5979,HP:0034029,Hepatic foam cells,HP:0031348,Dextrotransposition of the great arteries,6.20853992059344,0.19355212339715044
5980,HP:0031348,Dextrotransposition of the great arteries,HP:0034029,Hepatic foam cells,6.20853992059344,0.19355212339715044
5981,HP:0025075,Increased QRS voltage,HP:0034212,Fetal extra-axial hemorrhage,6.239273048133048,0.1935585876636512
5982,HP:0034212,Fetal extra-axial hemorrhage,HP:0025075,Increased QRS voltage,6.239273048133048,0.1935585876636512
5983,HP:0033533,Increased cardiac output,HP:0002239,Gastrointestinal hemorrhage,8.83810772343576,0.19356816993592327
5984,HP:0002239,Gastrointestinal hemorrhage,HP:0033533,Increased cardiac output,8.83810772343576,0.19356816993592327
5985,HP:0031805,Intraretinal hemorrhage,HP:0034314,Abnormal left ventricular ejection fraction,6.239273048133048,0.19356994108614017
5986,HP:0034314,Abnormal left ventricular ejection fraction,HP:0031805,Intraretinal hemorrhage,6.239273048133048,0.19356994108614017
5987,HP:0031564,Bronchial isomerism,HP:0001531,Failure to thrive in infancy,8.260131653030712,0.1935804601514681
5988,HP:0001531,Failure to thrive in infancy,HP:0031564,Bronchial isomerism,8.260131653030712,0.1935804601514681
5989,HP:0003574,Positive regitine blocking test,HP:0033532,Decreased cardiac output,6.239273048133048,0.1935821325574853
5990,HP:0033532,Decreased cardiac output,HP:0003574,Positive regitine blocking test,6.239273048133048,0.1935821325574853
5991,HP:0025160,Abnormal temper tantrums,HP:0025062,Geophagia,8.027768942939336,0.19358470740230801
5992,HP:0025062,Geophagia,HP:0025160,Abnormal temper tantrums,8.027768942939336,0.19358470740230801
5993,HP:0100665,Angioedema,HP:0033399,Persistent fever,7.462816402949674,0.1935918372261509
5994,HP:0033399,Persistent fever,HP:0100665,Angioedema,7.462816402949674,0.1935918372261509
5995,HP:0002573,Hematochezia,HP:0034308,Prolonged P wave,6.239273048133048,0.19359685341458097
5996,HP:0034308,Prolonged P wave,HP:0002573,Hematochezia,6.239273048133048,0.19359685341458097
5997,HP:0033656,Juxtaphrenic peak,HP:0200108,Shortened outer dynein arms,6.076267460630525,0.19360189257240024
5998,HP:0200108,Shortened outer dynein arms,HP:0033656,Juxtaphrenic peak,6.076267460630525,0.19360189257240024
5999,HP:0004296,Abnormal gastrointestinal vascular morphology,HP:0032505,Hydrophobia,6.503688684365201,0.19360297964311785
6000,HP:0032505,Hydrophobia,HP:0004296,Abnormal gastrointestinal vascular morphology,6.503688684365201,0.19360297964311785
6001,HP:0004941,Extrahepatic portal hypertension,HP:0031671,Typical atrial flutter,6.239273048133048,0.19360984597882172
6002,HP:0031671,Typical atrial flutter,HP:0004941,Extrahepatic portal hypertension,6.239273048133048,0.19360984597882172
6003,HP:0008214,Decreased serum estradiol,HP:0002668,Paraganglioma,6.060935806874535,0.1936157591750536
6004,HP:0002668,Paraganglioma,HP:0008214,Decreased serum estradiol,6.060935806874535,0.1936157591750536
6005,HP:0031925,Rosette,HP:0410236,Increased anti-venom IgE antibody level,6.6751691523095555,0.1936342188019146
6006,HP:0410236,Increased anti-venom IgE antibody level,HP:0031925,Rosette,6.6751691523095555,0.1936342188019146
6007,HP:0032102,Wilson sign,HP:0005684,Distal arthrogryposis,6.520367425511832,0.19364187803229158
6008,HP:0005684,Distal arthrogryposis,HP:0032102,Wilson sign,6.520367425511832,0.19364187803229158
6009,HP:0032325,Lacunar stroke,HP:0002623,Overriding aorta,6.001188343836018,0.19365600646822678
6010,HP:0002623,Overriding aorta,HP:0032325,Lacunar stroke,6.001188343836018,0.19365600646822678
6011,HP:0100822,Rectocele,HP:0009056,Loss of subcutaneous adipose tissue from upper limbs,7.063989130852089,0.19365630395507624
6012,HP:0009056,Loss of subcutaneous adipose tissue from upper limbs,HP:0100822,Rectocele,7.063989130852089,0.19365630395507624
6013,HP:0031564,Bronchial isomerism,HP:0031819,Increased waist to hip ratio,8.260131653030712,0.19366329386771872
6014,HP:0031819,Increased waist to hip ratio,HP:0031564,Bronchial isomerism,8.260131653030712,0.19366329386771872
6015,HP:0030366,Delivery by Odon device,HP:0010943,Echogenic fetal bowel,7.0158948426510435,0.19366438896756538
6016,HP:0010943,Echogenic fetal bowel,HP:0030366,Delivery by Odon device,7.0158948426510435,0.19366438896756538
6017,HP:0000746,Delusion,HP:0008376,Nasal dysarthria,7.902238060855477,0.19368343423422607
6018,HP:0008376,Nasal dysarthria,HP:0000746,Delusion,7.902238060855477,0.19368343423422607
6019,HP:0032296,Increased circulating IgG subclass,HP:0031927,Flexner-Wintersteiner rosette,6.6751691523095555,0.19368418167041454
6020,HP:0031927,Flexner-Wintersteiner rosette,HP:0032296,Increased circulating IgG subclass,6.6751691523095555,0.19368418167041454
6021,HP:0020142,Blood pressure substantially higher in arms than legs,HP:0011887,Choroid hemorrhage,6.239273048133048,0.19370720337007427
6022,HP:0011887,Choroid hemorrhage,HP:0020142,Blood pressure substantially higher in arms than legs,6.239273048133048,0.19370720337007427
6023,HP:0008205,Insulin-dependent but ketosis-resistant diabetes,HP:0003357,Thymic hormone decreased,6.060935806874535,0.19370869891068795
6024,HP:0003357,Thymic hormone decreased,HP:0008205,Insulin-dependent but ketosis-resistant diabetes,6.060935806874535,0.19370869891068795
6025,HP:5200061,Tactile hypersensitivity,HP:0033052,Non-epileptic seizure,7.1011421292695545,0.1937213677182409
6026,HP:0033052,Non-epileptic seizure,HP:5200061,Tactile hypersensitivity,7.1011421292695545,0.1937213677182409
6027,HP:0410395,"Increased proportion of effector memory CD8-positive, alpha-beta T cells",HP:0025616,Sterile abscess,6.832890014164742,0.19373036262004392
6028,HP:0025616,Sterile abscess,HP:0410395,"Increased proportion of effector memory CD8-positive, alpha-beta T cells",6.832890014164742,0.19373036262004392
6029,HP:0008205,Insulin-dependent but ketosis-resistant diabetes,HP:0003144,Increased serum serotonin,6.060935806874535,0.19373152081860046
6030,HP:0003144,Increased serum serotonin,HP:0008205,Insulin-dependent but ketosis-resistant diabetes,6.060935806874535,0.19373152081860046
6031,HP:0002884,Hepatoblastoma,HP:0002583,Colitis,6.503688684365201,0.19373856901764952
6032,HP:0002583,Colitis,HP:0002884,Hepatoblastoma,6.503688684365201,0.19373856901764952
6033,HP:0011887,Choroid hemorrhage,HP:0031593,Abnormal PR interval,6.239273048133048,0.19375514946867564
6034,HP:0031593,Abnormal PR interval,HP:0011887,Choroid hemorrhage,6.239273048133048,0.19375514946867564
6035,HP:0031661,Abnormal second heart sound,HP:0002249,Melena,6.239273048133048,0.1937657230640309
6036,HP:0002249,Melena,HP:0031661,Abnormal second heart sound,6.239273048133048,0.1937657230640309
6037,HP:0011896,Subconjunctival hemorrhage,HP:0032654,Impaired flow-mediated arterial dilatation,6.239273048133048,0.19376786456454376
6038,HP:0032654,Impaired flow-mediated arterial dilatation,HP:0011896,Subconjunctival hemorrhage,6.239273048133048,0.19376786456454376
6039,HP:0012197,Insulinoma,HP:0034504,Septate gallbladder,6.698704666770344,0.1937800075248315
6040,HP:0034504,Septate gallbladder,HP:0012197,Insulinoma,6.698704666770344,0.1937800075248315
6041,HP:0030767,Epignathus,HP:0012858,Decreased scrotal rugation,6.007052965899237,0.19378168278166122
6042,HP:0012858,Decreased scrotal rugation,HP:0030767,Epignathus,6.007052965899237,0.19378168278166122
6043,HP:3000012,Abnormality of palatopharyngeus muscle,HP:0032972,Nodular-centrilobular without tree-in-bud pattern on pulmonary HRCT,6.076267460630525,0.1937865992553346
6044,HP:0032972,Nodular-centrilobular without tree-in-bud pattern on pulmonary HRCT,HP:3000012,Abnormality of palatopharyngeus muscle,6.076267460630525,0.1937865992553346
6045,HP:0033587,Vulvar abscess,HP:0030374,Decreased proportion of memory B cells,6.832890014164742,0.19379154768260864
6046,HP:0030374,Decreased proportion of memory B cells,HP:0033587,Vulvar abscess,6.832890014164742,0.19379154768260864
6047,HP:0032990,Localized pulmonary hemorrhage,HP:0011717,Atrioventricular reentrant tachycardia,6.239273048133048,0.19382161168178663
6048,HP:0011717,Atrioventricular reentrant tachycardia,HP:0032990,Localized pulmonary hemorrhage,6.239273048133048,0.19382161168178663
6049,HP:0033113,Gallop rhythm,HP:0031611,Sub-inner limiting membrane hemorrhage,6.239273048133048,0.19383577139507882
6050,HP:0031611,Sub-inner limiting membrane hemorrhage,HP:0033113,Gallop rhythm,6.239273048133048,0.19383577139507882
6051,HP:0031652,Abnormal aortic valve physiology,HP:0002249,Melena,6.239273048133048,0.19383589116343958
6052,HP:0002249,Melena,HP:0031652,Abnormal aortic valve physiology,6.239273048133048,0.19383589116343958
6053,HP:0012051,Reactive hypoglycemia,HP:0011920,Transudative pleural effusion,7.462816402949674,0.19385102395209255
6054,HP:0011920,Transudative pleural effusion,HP:0012051,Reactive hypoglycemia,7.462816402949674,0.19385102395209255
6055,HP:0011352,Severe receptive language delay,HP:0033844,Racing thoughts,7.902238060855477,0.19385284869885666
6056,HP:0033844,Racing thoughts,HP:0011352,Severe receptive language delay,7.902238060855477,0.19385284869885666
6057,HP:0033181,Spinal epidural abscess,HP:0032238,Increased circulating metamyelocyte count,6.832890014164742,0.19386455024112045
6058,HP:0032238,Increased circulating metamyelocyte count,HP:0033181,Spinal epidural abscess,6.832890014164742,0.19386455024112045
6059,HP:0033666,Diminished physical functioning,HP:0011848,Abdominal colic,7.85916933896359,0.19386688347239803
6060,HP:0011848,Abdominal colic,HP:0033666,Diminished physical functioning,7.85916933896359,0.19386688347239803
6061,HP:0031932,Aorto-left ventricular tunnel,HP:0004333,Bone-marrow foam cells,6.8276911074904225,0.1938731398206546
6062,HP:0004333,Bone-marrow foam cells,HP:0031932,Aorto-left ventricular tunnel,6.8276911074904225,0.1938731398206546
6063,HP:0031626,Coronary ostial atresia,HP:0034210,Fetal intraventricular hemorrhage,6.001188343836018,0.19387771921833485
6064,HP:0034210,Fetal intraventricular hemorrhage,HP:0031626,Coronary ostial atresia,6.001188343836018,0.19387771921833485
6065,HP:0000694,Odontodysplasia,HP:0100823,Genital hernia,7.063989130852089,0.19387879479635503
6066,HP:0100823,Genital hernia,HP:0000694,Odontodysplasia,7.063989130852089,0.19387879479635503
6067,HP:0025451,Testicular adrenal rest tumor,HP:0034269,Abnormal vaginal discharge,6.007052965899237,0.19387887558083955
6068,HP:0034269,Abnormal vaginal discharge,HP:0025451,Testicular adrenal rest tumor,6.007052965899237,0.19387887558083955
6069,HP:0410151,Eosinophilic infiltration of the esophagus,HP:0034514,Liver hamartoma,6.503688684365201,0.1938789529282252
6070,HP:0034514,Liver hamartoma,HP:0410151,Eosinophilic infiltration of the esophagus,6.503688684365201,0.1938789529282252
6071,HP:0011725,Chaotic multifocal atrial tachycardia,HP:0040223,Pulmonary hemorrhage,6.239273048133048,0.19389457946596003
6072,HP:0040223,Pulmonary hemorrhage,HP:0011725,Chaotic multifocal atrial tachycardia,6.239273048133048,0.19389457946596003
6073,HP:0011670,Left superior vena cava draining to coronary sinus,HP:0003640,CNS foam cells,6.20853992059344,0.19391261720280925
6074,HP:0003640,CNS foam cells,HP:0011670,Left superior vena cava draining to coronary sinus,6.20853992059344,0.19391261720280925
6075,HP:0031663,Paradoxical splitting of the second heart sound,HP:0033403,Testicular ischemia,6.239273048133048,0.19391462035330903
6076,HP:0033403,Testicular ischemia,HP:0031663,Paradoxical splitting of the second heart sound,6.239273048133048,0.19391462035330903
6077,HP:0033706,Progressive massive fibrosis,HP:0200107,Shortened inner dynein arms,6.076267460630525,0.19392380488840913
6078,HP:0200107,Shortened inner dynein arms,HP:0033706,Progressive massive fibrosis,6.076267460630525,0.19392380488840913
6079,HP:0200107,Shortened inner dynein arms,HP:0032447,Pulmonary bleb,6.076267460630525,0.19393369317599307
